value,time,bytes,gctime,gcstats
unknown,199.773380597,312740059248,12.974028836,"Base.GC_Diff(312740059248, 189604, 1, 505335493, 4885042, 191419, 12974028836, 1106, 0)"
violated,0.006085952,3956955,0.0,"Base.GC_Diff(3956955, 26, 0, 9332, 269, 0, 0, 0, 0)"
violated,0.506873121,267544868,0.023177122,"Base.GC_Diff(267544868, 2459, 0, 1830106, 18318, 1898, 23177122, 1, 0)"
violated,0.005201131,4041610,0.0,"Base.GC_Diff(4041610, 27, 0, 9334, 268, 0, 0, 0, 0)"
violated,0.004885966,4113579,0.0,"Base.GC_Diff(4113579, 27, 0, 9335, 268, 0, 0, 0, 0)"
violated,0.005161247,4037285,0.0,"Base.GC_Diff(4037285, 26, 0, 9332, 269, 0, 0, 0, 0)"
violated,0.00544006,4129155,0.0,"Base.GC_Diff(4129155, 27, 0, 9334, 268, 0, 0, 0, 0)"
violated,7.335402045,4862674853,0.338712529,"Base.GC_Diff(4862674853, 53730, 0, 26941395, 260849, 52855, 338712529, 16, 0)"
violated,0.004854563,3964647,0.0,"Base.GC_Diff(3964647, 27, 0, 9335, 268, 0, 0, 0, 0)"
violated,0.004689532,3933780,0.0,"Base.GC_Diff(3933780, 27, 0, 9335, 268, 0, 0, 0, 0)"
violated,15.297825692,8407968259,0.697043873,"Base.GC_Diff(8407968259, 23023, 0, 60183229, 599834, 24192, 697043873, 28, 0)"
violated,0.005020118,3874210,0.0,"Base.GC_Diff(3874210, 26, 0, 9332, 269, 0, 0, 0, 0)"
violated,0.00490539,4005179,0.0,"Base.GC_Diff(4005179, 27, 0, 9335, 268, 0, 0, 0, 0)"
violated,0.005296042,4139752,0.0,"Base.GC_Diff(4139752, 31, 0, 9339, 264, 0, 0, 0, 0)"
violated,0.009100461,4165045,0.0,"Base.GC_Diff(4165045, 31, 0, 9339, 264, 0, 0, 0, 0)"
violated,0.005596436,4136843,0.0,"Base.GC_Diff(4136843, 27, 0, 9335, 268, 0, 0, 0, 0)"
violated,0.047430458,4131300,0.034399733,"Base.GC_Diff(4131300, 27, 0, 9335, 268, 723, 34399733, 1, 0)"
unknown,184.020995583,261498556275,11.057042657,"Base.GC_Diff(261498556275, 156313, 1, 504682026, 4806972, 156281, 11057042657, 813, 0)"
holds,10.277944929,4774602609,0.449143713,"Base.GC_Diff(4774602609, 9097, 0, 43914996, 446150, 9132, 449143713, 14, 0)"
unknown,197.041597016,316765811560,12.352301629,"Base.GC_Diff(316765811560, 164738, 1, 504805598, 4734391, 164653, 12352301629, 887, 0)"
holds,0.121008222,54250261,0.0,"Base.GC_Diff(54250261, 39, 0, 523622, 5338, 0, 0, 0, 0)"
holds,0.24499871,102489192,0.026438697,"Base.GC_Diff(102489192, 199, 0, 921677, 9565, 325, 26438697, 1, 0)"
holds,0.008236252,4972962,0.0,"Base.GC_Diff(4972962, 18, 0, 24603, 443, 0, 0, 0, 0)"
violated,0.004465387,3003945,0.0,"Base.GC_Diff(3003945, 10, 0, 9301, 281, 0, 0, 0, 0)"
violated,0.004661033,2962475,0.0,"Base.GC_Diff(2962475, 5, 0, 9294, 286, 0, 0, 0, 0)"
violated,0.004635644,2933823,0.0,"Base.GC_Diff(2933823, 5, 0, 9296, 284, 0, 0, 0, 0)"
